# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 11:24:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (releasedate like '%2025%')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_impparerr1:  Impact Parameter Upper Unc.
# COLUMN pl_impparerr2:  Impact Parameter Lower Unc.
# COLUMN pl_impparlim:   Impact Parameter Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,rowupdate,pl_pubdate,releasedate
EPIC 220674823 c,00h52m19.21s,13.0800239,+10d47m40.94s,10.7947051,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,13.33918000000,0.00099000000,-0.00099000000,0,3.01000000,0.15000000,-0.09000000,0,,,,,,,,,2457405.73300000,0.00190000,-0.00190000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5496.00,100.00,-100.00,0,0.995000,0.039000,-0.039000,0,4.420000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.1010000,0.0310000,-0.0310000,10.3440000,0.0210000,-0.0210000,2025-09-17,2025-06,2025-09-17
EPIC 220674823 c,00h52m19.21s,13.0800239,+10d47m40.94s,10.7947051,0,<a refstr=GUENTHER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.529..141G/abstract target=ref>Guenther et al. 2024</a>,13.33989000000,0.00068000000,-0.00070000000,0,2.84000000,0.10000000,-0.08000000,0,0.170000,0.110000,-0.110000,0,88.62000,0.40000,-0.17000,0,2457405.73200000,0.00160000,-0.00160000,0,0,0.530000,0.130000,-0.200000,0,0.06930000,0.00470000,-0.00360000,0,3.6610000,0.0780000,-0.0730000,0,23.320000,0.500000,-0.520000,0,0.02659000,0.00080000,-0.00073000,0,<a refstr=GUENTHER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.529..141G/abstract target=ref>Guenther et al. 2024</a>,5578.00,46.00,-46.00,0,0.990000,0.012000,-0.012000,0,4.408000,0.017000,-0.017000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.1010000,0.0310000,-0.0310000,10.3440000,0.0210000,-0.0210000,2025-02-24,2024-03,2025-02-24
EPIC 229004835 b,12h25m56.65s,186.4860415,-01d24m17.00s,-1.4047214,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,16.13880000000,0.00160000000,-0.00160000000,0,2.18000000,0.13000000,-0.07000000,0,,,,,,,,,2457613.76610000,0.00190000,-0.00190000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5839.00,100.00,-100.00,0,0.998000,0.036000,-0.036000,0,4.420000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.2300000,0.0060000,-0.0060000,8.7250000,0.0230000,-0.0230000,2025-09-17,2025-06,2025-09-17
GJ 238 b,06h33m49.17s,98.4548810,-58d31m30.11s,-58.5250316,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1.74470021864,0.00000210121,-0.00000210121,0,0.57637819,0.03383556,-0.03383556,0,,,,,,,,,2460745.13687900,0.00184214,-0.00184214,0,0,,,,,0.01626663,0.00089493,-0.00089493,0,1.0660000,0.3200000,-0.3200000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3445.00,87.00,-87.00,0,0.426676,0.012783,-0.012783,0,4.852430,0.061474,-0.061474,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.6200000,0.1000000,-0.1000000,7.0300000,0.0230000,-0.0230000,2025-10-30,2017-07,2025-05-05
GJ 341 b,09h21m35.85s,140.3993759,-60d16m52.21s,-60.2811692,1,<a refstr=DITOMASSO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979..214D/abstract target=ref>DiTomasso et al. 2025</a>,7.57686000000,0.00003400000,-0.00002000000,0,0.88000000,0.05000000,-0.05000000,0,0.000000,,,0,89.24000,0.53000,-0.96000,0,2459301.77100000,0.00200000,-0.00200000,0,0,,,,,,,,,2.2300000,0.1200000,-0.0800000,0,24.500000,2.000000,-4.000000,0,0.01600000,0.00080000,-0.00080000,0,<a refstr=DITOMASSO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979..214D/abstract target=ref>DiTomasso et al. 2025</a>,3770.00,40.00,-40.00,0,0.506600,0.016900,-0.017200,0,4.720000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.4900000,0.1000000,-0.1000000,5.5870000,0.0210000,-0.0210000,2025-02-25,2025-02,2025-02-25
GJ 341 b,09h21m35.85s,140.3993759,-60d16m52.21s,-60.2811692,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,7.57683340000,0.00003520000,-0.00003520000,0,0.86788700,0.06698600,-0.06698600,0,,,,,,,,,2460006.41417000,0.00485540,-0.00485540,0,0,,,,,0.02890000,0.00321517,-0.00321517,0,2.0730000,0.8300000,-0.8300000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3766.00,95.00,-95.00,0,0.530000,0.020000,-0.020000,0,4.759570,0.060823,-0.060823,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.4900000,0.1000000,-0.1000000,5.5870000,0.0210000,-0.0210000,2025-05-05,2017-07,2025-05-05
GJ 357 b,09h36m01.79s,144.0074644,-21d39m54.23s,-21.6650634,0,<a refstr=ADAMS_REDAI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..219A/abstract target=ref>Adams Redai et al. 2025</a>,,,,,,,,,,,,,90.01000,0.35000,-0.35000,0,2460282.34130000,0.00003000,-0.00003000,0,0,,,,,,,,,,,,,23.850000,0.110000,-0.110000,0,0.03046000,0.00009800,-0.00009800,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.9100000,0.1000000,-0.1000000,6.4750000,0.0170000,-0.0170000,2025-11-13,2025-10,2025-11-13
GJ 436 b,11h42m12.13s,175.5505363,+26d42m11.04s,26.7030669,0,<a refstr=MUKHERJEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250217418M/abstract target=ref>Mukherjee et al. 2025</a>,2.64389752800,0.00000012000,-0.00000012000,0,,,,,0.163400,0.002700,-0.002700,0,86.87000,0.04000,-0.04000,0,2454873.01582100,0.00004100,-0.00004100,0,0,,,,,,,,,,,,,14.600000,0.100000,-0.100000,0,0.08257700,0.00017000,-0.00017000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.6700000,0.1000000,-0.1000000,6.0730000,0.0160000,-0.0160000,2025-03-21,2025-02,2025-03-21
GJ 486 b,12h47m55.57s,191.9815310,+09d44m57.91s,9.7494181,1,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...975L..22W/abstract target=ref>Weiner Mansfield et al. 2024</a>,1.46712127000,0.00000031000,-0.00000035000,0,1.28900000,0.01900000,-0.01400000,0,0.000860,0.001600,-0.000430,0,89.39000,0.41000,-0.42000,0,2459939.07160200,0.00001000,-0.00001000,0,0,0.120000,0.080000,-0.081000,0,0.13871000,0.00044000,-0.00042000,0,1.0158000,0.0009800,-0.0008400,0,11.380000,0.074000,-0.150000,0,0.03724400,0.00005900,-0.00005600,0,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...975L..22W/abstract target=ref>Weiner Mansfield et al. 2024</a>,3317.00,36.00,-37.00,0,0.324300,0.004400,-0.003400,0,4.911100,0.006800,-0.011000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.3900000,0.1000000,-0.1000000,6.3620000,0.0180000,-0.0180000,2025-04-16,2024-11,2025-04-16
GJ 806 b,20h45m04.73s,311.2697002,+44d30m00.85s,44.5002351,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,0.92632370000,0.00000040000,-0.00000040000,0,1.67823000,0.07617650,-0.07617650,0,,,,,,,,,2460559.01555200,0.00027970,-0.00027970,0,0,,,,,0.09520000,0.00890184,-0.00890184,0,0.8100000,0.1360000,-0.1360000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3573.00,157.00,-157.00,0,0.430000,0.010000,-0.010000,0,4.803760,0.004672,-0.004672,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.7900000,0.1000000,-0.1000000,6.5330000,0.0160000,-0.0160000,2025-05-05,2017-07,2025-05-05
GJ 9827 b,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,1.20897650000,0.00000230000,-0.00000230000,0,1.52900000,0.05787000,-0.05787000,0,,,,,,,,,2457738.82586000,0.00026000,-0.00026000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4294.00,52.00,-52.00,0,0.579000,0.018000,-0.018000,0,4.682000,0.021000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,2025-09-17,2025-06,2025-09-17
GJ 9827 b,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,1,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,1.20897400000,0.00000100000,-0.00000100000,0,1.44000000,0.09000000,-0.07000000,0,,,,,87.60000,1.31000,-1.27000,0,2457738.82590000,0.00050000,-0.00050000,0,0,0.300000,0.140000,-0.160000,0,,,,,,,,,,,,,,,,,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,4236.00,12.00,-12.00,0,0.580000,0.030000,-0.030000,0,4.719000,0.013000,-0.013000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,2025-01-09,2024-01,2025-01-09
GJ 9827 c,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,3.64809500000,0.00002400000,-0.00002400000,0,1.20100000,0.04586000,-0.04586000,0,,,,,,,,,2457742.19929000,0.00072000,-0.00071000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4294.00,52.00,-52.00,0,0.579000,0.018000,-0.018000,0,4.682000,0.021000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,2025-09-17,2025-06,2025-09-17
GJ 9827 c,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,1,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,3.64810300000,0.00001300000,-0.00001000000,0,1.13000000,0.07000000,-0.05000000,0,,,,,89.09000,0.60000,-0.68000,0,2457742.20000000,0.00140000,-0.00140000,0,0,0.230000,0.170000,-0.150000,0,,,,,,,,,,,,,,,,,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,4236.00,12.00,-12.00,0,0.580000,0.030000,-0.030000,0,4.719000,0.013000,-0.013000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,2025-01-09,2024-01,2025-01-09
GJ 9827 d,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,0,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,6.20181200000,0.00000900000,-0.00000900000,0,1.89000000,0.16000000,-0.14000000,0,,,,,87.66000,0.13000,-0.16000,0,2457740.95880000,0.00080000,-0.00090000,0,0,0.850000,0.020000,-0.030000,0,,,,,,,,,,,,,,,,,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,4236.00,12.00,-12.00,0,0.580000,0.030000,-0.030000,0,4.719000,0.013000,-0.013000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,2025-01-09,2024-01,2025-01-09
GJ 9827 d,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6.20183000000,0.00001000000,-0.00001000000,0,1.95500000,0.07535000,-0.07535000,0,,,,,,,,,2457740.96114000,0.00045000,-0.00044000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4294.00,52.00,-52.00,0,0.579000,0.018000,-0.018000,0,4.682000,0.021000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,2025-09-17,2025-06,2025-09-17
GPX-1 b,02h33m28.60s,38.3691648,+56d01m32.55s,56.0257080,0,<a refstr=GIACALONE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..189G/abstract target=ref>Giacalone et al. 2024</a>,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,<a refstr=GIACALONE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..189G/abstract target=ref>Giacalone et al. 2024</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.3160000,0.0690000,-0.0690000,11.1810000,0.0210000,-0.0210000,2025-04-29,2024-11,2025-04-29
Gaia-1 b,06h02m34.48s,90.6436658,-00d34m37.60s,-0.5771099,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.05226855124,0.00018792103,-0.00018792103,0,12.65581119,0.76818264,-0.76818264,0,,,,,,,,,2460663.45496300,0.00097800,-0.00097800,0,0,,,,,1.58532048,0.03689638,-0.03689638,0,2.2564388,0.0593860,-0.0593860,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5370.00,140.50,-140.50,0,0.962287,0.054352,-0.054352,0,4.439940,0.082036,-0.082036,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.2420000,0.0920000,-0.0920000,11.2690000,0.0210000,-0.0210000,2025-04-16,2017-07,2025-04-16
HAT-P-1 b,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4.46529860000,0.00000090000,-0.00000090000,0,14.53310000,0.65462000,-0.65462000,0,,,,,,,,,2460606.43688200,0.00016420,-0.00016420,0,0,,,,,1.44400000,0.02353600,-0.02353600,0,2.5020000,0.0830000,-0.0830000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6051.20,106.50,-106.50,0,1.180000,0.050000,-0.050000,0,4.350000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.8270000,0.1940000,-0.1940000,8.8580000,0.0180000,-0.0180000,2025-05-05,2017-07,2025-05-05
HAT-P-11 b,19h50m50.44s,297.7101763,+48d04m54.71s,48.0818635,1,<a refstr=AN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...22A/abstract target=ref>An et al. 2025</a>,4.88800000000,0.00010000000,-0.00010000000,0,,,,,0.251000,0.045000,-0.047000,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,<a refstr=AN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...22A/abstract target=ref>An et al. 2025</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.4600000,0.0300000,-0.0300000,7.0090000,0.0200000,-0.0200000,2025-02-24,2025-01,2025-02-24
HAT-P-16 b,00h38m17.53s,9.5730343,+42d27m47.15s,42.4630961,1,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,14.68376472,0.67253884,-0.67253884,0,,,,,88.40000,1.00000,-1.00000,0,2455027.60356000,0.00035000,-0.00035000,0,0,0.220000,0.130000,-0.130000,0,,,,,,,,,7.730000,0.230000,-0.230000,0,0.10630000,0.00070000,-0.00070000,0,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.9110000,0.0080000,-0.0080000,9.5530010,0.0200000,-0.0200000,2025-12-18,2022-03,2025-12-18
HAT-P-16 b,00h38m17.53s,9.5730343,+42d27m47.15s,42.4630961,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.77596780000,0.00000090000,-0.00000090000,0,15.40180000,0.78261400,-0.78261400,0,,,,,,,,,2460610.06362200,0.00019350,-0.00019350,0,0,,,,,1.36130000,0.00878007,-0.00878007,0,3.0740000,0.2430000,-0.2430000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6140.00,125.70,-125.70,0,1.240000,0.060000,-0.060000,0,4.320000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.9110000,0.0080000,-0.0080000,9.5530010,0.0200000,-0.0200000,2025-05-05,2017-07,2025-05-05
HAT-P-54 b,06h39m35.52s,99.8979924,+25d28m56.64s,25.4824005,0,<a refstr=HEWITT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024JAVSO..52..137H/abstract target=ref>Hewitt et al. 2024</a>,3.79985363000,0.00000037000,-0.00000037000,0,,,,,,,,,,,,,2460216.95257000,0.00022000,-0.00022000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HEWITT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024JAVSO..52..137H/abstract target=ref>Hewitt et al. 2024</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.3980000,0.0690000,-0.0690000,10.3260000,0.0190000,-0.0190000,2025-09-25,2024-12,2025-09-25
